"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"11","bOSI1m3qTq8","2015-06-18T12:50:51.000Z","UCJmSX7ghommK3pwMLGNUvPA","Shooting in Downtown Charleston, South Carolina","Police have responded to a shooting at the site of a church in downtown Charleston, South Carolina, but there is now word yet on possible casualties. The address where police say the shooting...","https://i.ytimg.com/vi/bOSI1m3qTq8/default.jpg","120","90","https://i.ytimg.com/vi/bOSI1m3qTq8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bOSI1m3qTq8/hqdefault.jpg","480","360","Wochit News","none"
"12","UsGrTC-VFww","2015-06-24T17:19:54.000Z","UCJmSX7ghommK3pwMLGNUvPA","As SC Honors Church Victims, Alabama Lowers Its Flags","The Confederate battle flag was still flying high atop a 30-foot pole outside the South Carolina Statehouse on Wednesday, as lawmakers prepared to honor their beloved black colleague with a...","https://i.ytimg.com/vi/UsGrTC-VFww/default.jpg","120","90","https://i.ytimg.com/vi/UsGrTC-VFww/mqdefault.jpg","320","180","https://i.ytimg.com/vi/UsGrTC-VFww/hqdefault.jpg","480","360","Wochit News","none"
"13","sjgDASL3itk","2015-12-14T14:31:02.000Z","UCJmSX7ghommK3pwMLGNUvPA","Could 2015's Deadliest Shootings Have Been Prevented By Gun Laws?","A Guardian analysis of the 20 shootings with the most fatalities in 2015 found that most gunmen obtain their weapons legally. Many of those mass shootings could have been less likely to have...","https://i.ytimg.com/vi/sjgDASL3itk/default.jpg","120","90","https://i.ytimg.com/vi/sjgDASL3itk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/sjgDASL3itk/hqdefault.jpg","480","360","Wochit News","none"
"14","VNL0_Sf6hvs","2015-06-19T02:55:07.000Z","UCJmSX7ghommK3pwMLGNUvPA","White Gunman Extinguishes Brightest Lights of Charleston's Black Community","Charleston's mayor said it was an act of ""pure, pure concentrated evil,"" — a black community's leading lights extinguished in a spray of bullets, allegedly at the hands of a young white man...","https://i.ytimg.com/vi/VNL0_Sf6hvs/default.jpg","120","90","https://i.ytimg.com/vi/VNL0_Sf6hvs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VNL0_Sf6hvs/hqdefault.jpg","480","360","Wochit News","none"
"15","Req7Xa9RCsg","2015-01-22T02:05:33.000Z","UCJWShy0aZviwchlkpZIaiEQ","Stockton ""Massacre"" STRIKE! Gives Birth to Our NEW Channel!","NEW Channel - NowtheTruthTV-4 https://www.youtube.com/channel/UC8kLF0LiN0MlX1M1rEJ0LVw WHAT WAS WRONGLY DELETED - YOU DECIDE http://www.novamov.com/video/1a25e9ec542f9 http://www.liveleak.com/vie...","https://i.ytimg.com/vi/Req7Xa9RCsg/default.jpg","120","90","https://i.ytimg.com/vi/Req7Xa9RCsg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Req7Xa9RCsg/hqdefault.jpg","480","360","NowTheTruthTV-3","none"
"16","8fhfAabEU6Y","2015-07-06T18:24:08.000Z","UCJmSX7ghommK3pwMLGNUvPA","James Holmes Reclusive Behavior Extended to Parents","They show up in court every day, a visible reminder to jurors that even a killer has parents who love him and don't want him to die. Now more than two months into his mass-murder trial, James...","https://i.ytimg.com/vi/8fhfAabEU6Y/default.jpg","120","90","https://i.ytimg.com/vi/8fhfAabEU6Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/8fhfAabEU6Y/hqdefault.jpg","480","360","Wochit News","none"
"17","GzFVvK2ilVU","2015-07-29T20:08:22.000Z","UCJmSX7ghommK3pwMLGNUvPA","Silence was His Loudest Cry for Help","James Holmes came home on winter break from graduate school looking haggard and making odd facial expressions, and later expressed fears that he was failing as a neuroscientist, but his parents...","https://i.ytimg.com/vi/GzFVvK2ilVU/default.jpg","120","90","https://i.ytimg.com/vi/GzFVvK2ilVU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/GzFVvK2ilVU/hqdefault.jpg","480","360","Wochit News","none"
"18","lmdTqKN_F-w","2015-07-18T20:09:58.000Z","UCJmSX7ghommK3pwMLGNUvPA","Wrestling Coach Talks About Tennessee Gunman...","The latest on the Chattanooga shootings at two military facilities 3 p.m. A wrestling coach who trained Muhammad Youssef Abdulazeez at Red Bank High School in suburban Chattanooga recalls him...","https://i.ytimg.com/vi/lmdTqKN_F-w/default.jpg","120","90","https://i.ytimg.com/vi/lmdTqKN_F-w/mqdefault.jpg","320","180","https://i.ytimg.com/vi/lmdTqKN_F-w/hqdefault.jpg","480","360","Wochit News","none"
"19","rFgUZdLRdw8","2015-07-17T16:52:33.000Z","UCJmSX7ghommK3pwMLGNUvPA","Two Marines Identified in Chattanooga Slayings","The mayor's office in Springfield, Massachusetts, says one of the Marines killed in the Tennessee shootings that left four marines and the gunman dead grew up in the city. Mayor Dominic Sarno...","https://i.ytimg.com/vi/rFgUZdLRdw8/default.jpg","120","90","https://i.ytimg.com/vi/rFgUZdLRdw8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/rFgUZdLRdw8/hqdefault.jpg","480","360","Wochit News","none"
"20","87ZAQqCVp5E","2015-07-24T11:30:53.000Z","UCJmSX7ghommK3pwMLGNUvPA","Police: 3 Dead in Movie Theater Shooting, Including Gunman","Authorities said that a lone gunman sitting in a packed movie theater stood up about 20 minutes into the showing of ""Trainwreck"" and began firing into the crowd, killing two and wounding at...","https://i.ytimg.com/vi/87ZAQqCVp5E/default.jpg","120","90","https://i.ytimg.com/vi/87ZAQqCVp5E/mqdefault.jpg","320","180","https://i.ytimg.com/vi/87ZAQqCVp5E/hqdefault.jpg","480","360","Wochit News","none"
"21","D3H6ktsmf7M","2015-10-29T01:23:51.000Z","UCZNQkYuALGQ6cZNNhgYpn_A","Better together Organizational Partnerships and Collaboration","","https://i.ytimg.com/vi/D3H6ktsmf7M/default.jpg","120","90","https://i.ytimg.com/vi/D3H6ktsmf7M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/D3H6ktsmf7M/hqdefault.jpg","480","360","Service Resources","none"
"22","XpaxJwqp0uc","2015-06-22T19:07:45.000Z","UCJmSX7ghommK3pwMLGNUvPA","GOP Leader Calls for 'Swift Resolution' of Rebel Flag Debate","Pressure on South Carolina Republicans to remove the Confederate flag from the Statehouse grounds grew on Monday, days after a young white man who embraced the banner as a symbol of white power...","https://i.ytimg.com/vi/XpaxJwqp0uc/default.jpg","120","90","https://i.ytimg.com/vi/XpaxJwqp0uc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XpaxJwqp0uc/hqdefault.jpg","480","360","Wochit News","none"
"23","8J1NlTYfnos","2015-08-05T20:01:35.000Z","UCJmSX7ghommK3pwMLGNUvPA","Official: Report of Shots Fired at Nashville-area Theater","Authorities say police are responding to reports of shots fired at a movie theater southeast of Nashville, Tennessee. Nashville Fire Department spokesman Brian Haas said Wednesday that police...","https://i.ytimg.com/vi/8J1NlTYfnos/default.jpg","120","90","https://i.ytimg.com/vi/8J1NlTYfnos/mqdefault.jpg","320","180","https://i.ytimg.com/vi/8J1NlTYfnos/hqdefault.jpg","480","360","Wochit News","none"
"24","EgOjCocz91E","2015-07-27T21:09:13.000Z","UCJmSX7ghommK3pwMLGNUvPA","Mental Illness Led to Colorado Theater Shooting, Doctor Says","Defense attorneys trying to spare the life of Colorado theater shooter James Holmes turned Monday to a court-appointed psychiatrist who previously testified for prosecutors that Holmes was...","https://i.ytimg.com/vi/EgOjCocz91E/default.jpg","120","90","https://i.ytimg.com/vi/EgOjCocz91E/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EgOjCocz91E/hqdefault.jpg","480","360","Wochit News","none"
"25","ilmmp6qzy9U","2015-07-15T21:00:06.000Z","UCBK33ZTtAmmhcGI-dcx__fw","Savannah-Chatham police seek medicine thieves","Savannah-Chatham police released this video footage as they look for people suspected of stealing over-the-counter medicine from a CVS on East Victory Drive July 11.","https://i.ytimg.com/vi/ilmmp6qzy9U/default.jpg","120","90","https://i.ytimg.com/vi/ilmmp6qzy9U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ilmmp6qzy9U/hqdefault.jpg","480","360","Savannah Morning News & savannahnow.com","none"
"26","EleIGGQk3vY","2015-06-24T22:43:09.000Z","UCJmSX7ghommK3pwMLGNUvPA","As South Carolina Honors Victims, Alabama Lowers Its Flags","The Confederate flag flew high Wednesday outside the South Carolina Statehouse, but a large drape kept mourners from seeing it as they filed past the open casket of a veteran black lawmaker...","https://i.ytimg.com/vi/EleIGGQk3vY/default.jpg","120","90","https://i.ytimg.com/vi/EleIGGQk3vY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EleIGGQk3vY/hqdefault.jpg","480","360","Wochit News","none"
"27","BNs17RbDxjA","2015-08-08T03:03:01.000Z","UCJmSX7ghommK3pwMLGNUvPA","Theater Gunman Victim's Granddad: Jury Results Don't Make Sense","The grandfather of a 6-year-old girl killed in the Colorado theater shooting says the jury's rejection of a death penalty for gunman James Holmes doesn't make sense. Robert Sullivan says jurors...","https://i.ytimg.com/vi/BNs17RbDxjA/default.jpg","120","90","https://i.ytimg.com/vi/BNs17RbDxjA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/BNs17RbDxjA/hqdefault.jpg","480","360","Wochit News","none"
"28","mW-lTQzeW74","2015-06-23T13:10:14.000Z","UCJmSX7ghommK3pwMLGNUvPA","Lawmakers' Changing Tone on Confederate Flag","For 15 years, South Carolina lawmakers refused to revisit the Confederate flag on Statehouse grounds, saying the law that took it off the dome was a bipartisan compromise, and renewing the...","https://i.ytimg.com/vi/mW-lTQzeW74/default.jpg","120","90","https://i.ytimg.com/vi/mW-lTQzeW74/mqdefault.jpg","320","180","https://i.ytimg.com/vi/mW-lTQzeW74/hqdefault.jpg","480","360","Wochit News","none"
"29","EVqJ3_WSe3U","2015-07-30T12:58:45.000Z","UCJmSX7ghommK3pwMLGNUvPA","Colorado Theater Shooter Went From Happy Boy to Mass Killer","He flashed a toothy grin in his second grade photograph, but by the ninth grade the smile was gone, replaced with an awkward smirk and a wild look in his eye. James Holmes, now 27, was still...","https://i.ytimg.com/vi/EVqJ3_WSe3U/default.jpg","120","90","https://i.ytimg.com/vi/EVqJ3_WSe3U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EVqJ3_WSe3U/hqdefault.jpg","480","360","Wochit News","none"
"30","lAlYGQKk88E","2015-02-11T04:05:11.000Z","UCIC2kvRMmQhwD4GFMmNrs0w","▌Nightcore▐ 『Hello, shooting-star』 by moumoon","itsAnime2015 Archives Playlist: http://goo.gl/LWoy4Y » Leave a like if you enjoyed the video. » Assassination Classroom (暗殺教室): A humorous and action-packed story about a class...","https://i.ytimg.com/vi/lAlYGQKk88E/default.jpg","120","90","https://i.ytimg.com/vi/lAlYGQKk88E/mqdefault.jpg","320","180","https://i.ytimg.com/vi/lAlYGQKk88E/hqdefault.jpg","480","360","itsAnime2015 Archives","none"
"31","sPdP2YzxteM","2015-07-18T01:31:42.000Z","UCJmSX7ghommK3pwMLGNUvPA","Chattanooga Shooter Failed Drug Screening for Job","A federal official says the man who gunned down four Marines at military installations in Tennessee was not hired for a job at an Ohio nuclear power plant two years ago because he failed a...","https://i.ytimg.com/vi/sPdP2YzxteM/default.jpg","120","90","https://i.ytimg.com/vi/sPdP2YzxteM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/sPdP2YzxteM/hqdefault.jpg","480","360","Wochit News","none"
"32","kzOc-iFR_bQ","2015-06-19T16:59:39.000Z","UCY8my6e3zUCmsQ615CkSCPg","World Shocked at Enduring Racism, Gun Violence in US","Often the target of U.S. human rights accusations, China wasted little time returning such charges following the shooting at a historic black church in South Carolina that left nine people...","https://i.ytimg.com/vi/kzOc-iFR_bQ/default.jpg","120","90","https://i.ytimg.com/vi/kzOc-iFR_bQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kzOc-iFR_bQ/hqdefault.jpg","480","360","wochit World","none"
"33","MIpZUo-mN-Q","2015-07-24T03:41:04.000Z","UCJmSX7ghommK3pwMLGNUvPA","Police: Movie Theater Gunman Identified","Lafayette police say they know the identity of the gunman in a movie theater shooting but are not releasing it at this point. Police say the 58-year-old white man died of a self-inflicted gunshot....","https://i.ytimg.com/vi/MIpZUo-mN-Q/default.jpg","120","90","https://i.ytimg.com/vi/MIpZUo-mN-Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/MIpZUo-mN-Q/hqdefault.jpg","480","360","Wochit News","none"
"34","noiI4Ks8GzA","2015-07-23T16:33:57.000Z","UCJmSX7ghommK3pwMLGNUvPA","Prosecutors Urge Jurors To Sentence Theater Shooter To Death","The jurors who convicted James Holmes of murder in the Colorado theater shooting were still deliberating Thursday. In the first phase of his sentencing, jurors took more time than expected...","https://i.ytimg.com/vi/noiI4Ks8GzA/default.jpg","120","90","https://i.ytimg.com/vi/noiI4Ks8GzA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/noiI4Ks8GzA/hqdefault.jpg","480","360","Wochit News","none"
"35","xvaWKNgl738","2015-07-03T00:18:55.000Z","UCJmSX7ghommK3pwMLGNUvPA","Last Funeral for Victim of Charleston Shooting in Columbia","The last of the victims of the Charleston church shooting to be eulogized was remembered Thursday as a man known by the nickname ""Super,"" who lived his life with a driving force to serve his...","https://i.ytimg.com/vi/xvaWKNgl738/default.jpg","120","90","https://i.ytimg.com/vi/xvaWKNgl738/mqdefault.jpg","320","180","https://i.ytimg.com/vi/xvaWKNgl738/hqdefault.jpg","480","360","Wochit News","none"
"36","TYKc_C3XDik","2015-08-06T03:18:50.000Z","UCJmSX7ghommK3pwMLGNUvPA","Man Wielding Pellet Gun, Ax, Attacks Theater; Shot by Police","Police said, A man with ""significant"" psychological issues who was armed with a hatchet and pellet gun unleashed a volley of pepper spray at audience members inside a movie theater Wednesday...","https://i.ytimg.com/vi/TYKc_C3XDik/default.jpg","120","90","https://i.ytimg.com/vi/TYKc_C3XDik/mqdefault.jpg","320","180","https://i.ytimg.com/vi/TYKc_C3XDik/hqdefault.jpg","480","360","Wochit News","none"
"37","ALP5JnCdGAo","2015-07-20T23:54:29.000Z","UCJmSX7ghommK3pwMLGNUvPA","Life Details of Tennessee Shooter Emerge","Bits and pieces have emerged over the past few days about Muhammad Youssef Abdulazeez's troubled life. But two significant pieces of the puzzle are missing: Why did he ambush two military sites,...","https://i.ytimg.com/vi/ALP5JnCdGAo/default.jpg","120","90","https://i.ytimg.com/vi/ALP5JnCdGAo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ALP5JnCdGAo/hqdefault.jpg","480","360","Wochit News","none"
"38","k7hPwIKUOMU","2015-08-08T02:28:33.000Z","UCJmSX7ghommK3pwMLGNUvPA","Colorado Prosecutor Frustrated By Jury Results On Theater Shooter","The lead prosecutor in the Colorado theater shooting case says he is frustrated that gunman James Holmes didn't get the death penalty, but he praised jurors for doing a quote ""hell of a job.""...","https://i.ytimg.com/vi/k7hPwIKUOMU/default.jpg","120","90","https://i.ytimg.com/vi/k7hPwIKUOMU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/k7hPwIKUOMU/hqdefault.jpg","480","360","Wochit News","none"
"39","VUdfCzVo48w","2015-10-28T12:20:19.000Z","UC-k-O6psaHBwJvjsT65CUpA","Shot In The Line Of Duty - 2 Officers Hurt Overnight shooting - Savannah, GA - Fox & Friends","Shot In The Line Of Duty - 2 Officers Hurt Overnight shooting - Savannah, GA - Fox & Friends =========================================== **Please Click Below to SUBSCRIBE for More ""Mass...","https://i.ytimg.com/vi/VUdfCzVo48w/default.jpg","120","90","https://i.ytimg.com/vi/VUdfCzVo48w/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VUdfCzVo48w/hqdefault.jpg","480","360","Mass Tea Party - Wake Up America!","none"
"40","iymEvqLu0eI","2015-08-08T02:59:13.000Z","UCJmSX7ghommK3pwMLGNUvPA","Theater Shooting Juror Addresses Life Sentence","A juror in the Colorado theater shooting trial told reporters outside court that there was a single juror who refused to give gunman James Holmes the death penalty and two others who were wavering....","https://i.ytimg.com/vi/iymEvqLu0eI/default.jpg","120","90","https://i.ytimg.com/vi/iymEvqLu0eI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/iymEvqLu0eI/hqdefault.jpg","480","360","Wochit News","none"
"41","2k1JbaH1vw4","2015-02-15T20:04:54.000Z","UC8kLF0LiN0MlX1M1rEJ0LVw","The HICKS HOAX of 2015 - Fake Shooting and Agitprop COMBINED!","Subscribe, but embed using these links: http://www.novamov.com/video/cfbd774c4c23c http://zeeklytv.com/video/19112/The-HICKS-HOAX-of-2015-Fake-Shooting-and-Agitprop-COMBINED https://archive.org/dow...","https://i.ytimg.com/vi/2k1JbaH1vw4/default.jpg","120","90","https://i.ytimg.com/vi/2k1JbaH1vw4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2k1JbaH1vw4/hqdefault.jpg","480","360","NowTheTruthTV-4","none"
"42","FzN_JtqiKLk","2015-07-14T19:00:58.000Z","UCgzR55hnp09QRNmvyl3KsMw","Join SCMPD PSA Nick's Story","Check out why this officer decided to ""Step Forward"" and join the SCMPD - and why you should too! If you're ready to make a difference: STEP FORWARD! www.scmpd.org/joinscmpd.","https://i.ytimg.com/vi/FzN_JtqiKLk/default.jpg","120","90","https://i.ytimg.com/vi/FzN_JtqiKLk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FzN_JtqiKLk/hqdefault.jpg","480","360","Savannah Police Department","none"
"43","icqAww3EJg8","2015-07-18T19:03:40.000Z","UCJmSX7ghommK3pwMLGNUvPA","Sailor Slain In Tennessee Attacks Was Star Baseball Player","As the nation mourned the Marines slain in the attacks on two military facilities on Thursday, Randall Smith, a logistics specialist in the U.S. Navy, clung to life in a hospital for two days....","https://i.ytimg.com/vi/icqAww3EJg8/default.jpg","120","90","https://i.ytimg.com/vi/icqAww3EJg8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/icqAww3EJg8/hqdefault.jpg","480","360","Wochit News","none"
"44","oMKdF7m2elU","2015-06-22T19:30:53.000Z","UCJmSX7ghommK3pwMLGNUvPA","Church Shootings a Reminder of Homegrown Extremists","Confronting extremists, law enforcement in the U.S. has been focusing on aspiring jihadists who align with the Islamic State, overshadowing longstanding concerns about avowed racists, neo-Nazis...","https://i.ytimg.com/vi/oMKdF7m2elU/default.jpg","120","90","https://i.ytimg.com/vi/oMKdF7m2elU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/oMKdF7m2elU/hqdefault.jpg","480","360","Wochit News","none"
"45","LpdCHx-Hmtg","2015-07-19T18:28:38.000Z","UCJmSX7ghommK3pwMLGNUvPA","Chattanooga Shooter: Family Says He Suffered From Depression","The family of the gunman who killed four Marines and a sailor in Chattanooga says he had suffered from depression for many years and ""was not the son we knew and loved."" Through a lawyer, the...","https://i.ytimg.com/vi/LpdCHx-Hmtg/default.jpg","120","90","https://i.ytimg.com/vi/LpdCHx-Hmtg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/LpdCHx-Hmtg/hqdefault.jpg","480","360","Wochit News","none"
"46","5tIhQC8SBwo","2015-06-02T19:11:54.000Z","UCZLT8SUWV25EF8UJSAyFJfw","Woman hurt in Chatham drive by shooting","Chicago criminals have not stopped the violence although the weekend is over. A 22-year-old woman was shot in the head Monday night in the Chatham neighborhood. The woman was shot while riding...","https://i.ytimg.com/vi/5tIhQC8SBwo/default.jpg","120","90","https://i.ytimg.com/vi/5tIhQC8SBwo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5tIhQC8SBwo/hqdefault.jpg","480","360","Justin Jensen in Current Events","none"
"47","UTMbRAkH_2U","2015-07-06T15:00:43.000Z","UCJmSX7ghommK3pwMLGNUvPA","Fraying Family Ties Cut to Heart of Theater Gunman's Defense","They show up in court every day, a visible reminder to jurors that even a killer has parents who love him and who don't want him to die. But more than two months into his mass-murder trial,...","https://i.ytimg.com/vi/UTMbRAkH_2U/default.jpg","120","90","https://i.ytimg.com/vi/UTMbRAkH_2U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/UTMbRAkH_2U/hqdefault.jpg","480","360","Wochit News","none"
"48","PAkB84IYt8U","2015-06-18T15:58:13.000Z","UCJmSX7ghommK3pwMLGNUvPA","White Man Sought in Killing of 9 People in Black Church","An intense manhunt was underway Thursday for a young white man who joined a prayer meeting and then opened fire inside a historic black church in downtown Charleston, killing nine people, including...","https://i.ytimg.com/vi/PAkB84IYt8U/default.jpg","120","90","https://i.ytimg.com/vi/PAkB84IYt8U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PAkB84IYt8U/hqdefault.jpg","480","360","Wochit News","none"
"49","h0wuyeRbT5w","2015-08-03T18:29:32.000Z","UCJmSX7ghommK3pwMLGNUvPA","Sheriff: Man Fatally Shoots Defendant Waiting at Courthouse","A man fatally shot a defendant waiting outside a county courthouse in a historic Mississippi town Monday morning, and a suspect is in custody, according to law enforcement officials. The suspect...","https://i.ytimg.com/vi/h0wuyeRbT5w/default.jpg","120","90","https://i.ytimg.com/vi/h0wuyeRbT5w/mqdefault.jpg","320","180","https://i.ytimg.com/vi/h0wuyeRbT5w/hqdefault.jpg","480","360","Wochit News","none"
"50","-J7rh-mVT3I","2015-07-17T22:46:29.000Z","UCJmSX7ghommK3pwMLGNUvPA","Ohio Company Claims Tennessee Shooter Failed Background Check","An Ohio company says the man who gunned down four Marines in Tennessee failed a background check in May 2013. They have not stated why, leaving open the door for speculation. Todd Schneider,...","https://i.ytimg.com/vi/-J7rh-mVT3I/default.jpg","120","90","https://i.ytimg.com/vi/-J7rh-mVT3I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-J7rh-mVT3I/hqdefault.jpg","480","360","Wochit News","none"
